,Unnamed: 0,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
8974,8974,2009-01,1233417882.0,v,0.005,49.35,-61.69370488240318,874.09,-37.810647940634496,-23.88305694176869
8973,8973,2011-09,1315027623.0,v,0.13,85.55,-33.59465962896841,1218.89,-13.278976613804035,-20.31568301516438
8976,8976,2011-11,1320487236.0,v,0.0,92.64,-28.091283086237684,1237.9,-11.926461904050422,-16.16482118218726
8985,8985,2011-11,1320248740.0,v,0.0,91.57,-28.921834976325396,1237.9,-11.926461904050422,-16.99537307227498
8988,8988,2012-01,1325518601.0,v,0.05,101.53,-21.190716448032294,1257.6,-10.524855392627696,-10.6658610554046
8979,8979,2012-03,1331048539.0,v,0.0,115.04,-10.704028564775287,1343.36,-4.423242477926482,-6.280786086848807
8987,8987,2012-05,1337409378.0,v,0.0,112.64,-12.566948692074835,1324.8,-5.743740795287187,-6.823207896787649
8970,8970,2012-08,1345038706.0,v,0.0,128.83,0.0,1405.53,0.0,0.0
8982,8982,2012-08,1345530149.0,v,0.0,128.16,-0.5200652022044677,1413.17,0.543567195292886,-1.0636323974973538
8983,8983,2013-04,1366834191.0,v,0.0,167.06,29.674765194442283,1585.16,12.780232367861242,16.894532826581035
8989,8989,2013-04,1365350877.0,v,0.0,165.16,28.199953426996803,1559.98,10.988737344631566,17.211216082365233
8986,8986,2013-05,1368492057.0,v,0.0,178.93,38.88845765737794,1650.34,17.417628937126914,21.470828720251017
9004,9004,2009-07,1248730515.0,vale,0.0,19.66,-17.25589225589226,979.62,-30.51108352544777,13.255191269555516
9002,9002,2011-09,1317076688.0,vale,31.99,24.04,1.1784511784511682,1175.38,-16.624933498847305,17.803384677298478
8993,8993,2011-12,1325184666.0,vale,33.61,21.29,-10.395622895622905,1263.02,-10.408228409292427,0.012605513669523559
8998,8998,2011-12,1324659146.0,vale,33.61,22.04,-7.2390572390572485,1265.33,-10.244369569072537,3.005312330015286
9003,9003,2011-12,1324512485.0,vale,33.61,21.52,-9.427609427609434,1254.0,-11.04805816634155,1.6204487387321134
8994,8994,2012-01,1327716504.0,vale,33.61,24.72,4.040404040404029,1326.0601,-5.936506472778867,9.976910513182897
9001,9001,2012-01,1327749391.0,vale,33.61,24.72,4.040404040404029,1326.0601,-5.936506472778867,9.976910513182897
9000,9000,2012-02,1330362059.0,vale,31.43,25.5,7.323232323232317,1367.59,-2.9906011704202933,10.31383349365261
8990,8990,2012-03,1332106464.0,vale,34.29,23.76,0.0,1409.75,0.0,0.0
8995,8995,2012-05,1335887518.0,vale,32.29,22.43,-5.597643097643106,1405.8199,-0.2787799255187117,-5.318863172124393
8992,8992,2012-07,1341100983.0,vale,32.29,19.85,-16.456228956228955,1329.04,-5.7251285688951965,-10.731100387333758
8996,8996,2012-09,1346953096.0,vale,34.39,16.89,-28.91414141414141,1432.12,1.5868061713069617,-30.500947585448376
8999,8999,2012-10,1351160232.0,vale,34.39,18.17,-23.526936026936024,1412.97,0.22840929242773736,-23.755345319363762
8991,8991,2013-04,1365127818.0,vale,43.21,16.97,-28.577441077441087,1553.28,10.181237808122006,-38.75867888556309
8997,8997,2013-04,1366841773.0,vale,43.21,16.75,-29.503367003367014,1585.16,12.442631672282324,-41.945998675649335
9005,9005,2004-09,1094656607.0,var,0.09300000000000001,34.74,0.0,1116.27,0.0,0.0
9010,9010,2005-02,1107606040.0,var,0.094,38.9,11.974668969487611,1193.1899,6.89079702939254,5.083871940095071
9008,9008,2005-04,1112652980.0,var,0.098,33.09,-4.749568221070806,1181.39,5.833714065593459,-10.583282286664268
9012,9012,2007-02,1171837675.0,var,0.07200000000000001,49.74,43.17789291882556,1455.54,30.393184444623607,12.784708474201953
9009,9009,2007-04,1175774090.0,var,0.07200000000000001,48.35,39.176741508347725,1443.76,29.33788420364249,9.838857304705236
9013,9013,2008-12,1229729109.0,var,0.039,34.6,-0.4029936672423735,904.42,-18.97838336603152,18.575389698789145
9007,9007,2011-05,1305365049.0,var,10.84,69.09,98.87737478411054,1342.08,20.228976860436987,78.64839792367356
9006,9006,2013-04,1366584204.0,var,13.08,67.29,93.69602763385149,1562.5,39.975095630985344,53.72093200286614
9011,9011,2013-05,1368314869.0,var,14.63,68.75,97.89867587795048,1626.67,45.72370483843515,52.17497103951532
9029,9029,2004-09,1095931308.0,vfc,0.55,48.88,-71.10257168193911,1108.36,-29.06496000000001,-42.037611681939104
9019,9019,2004-11,1099495277.0,vfc,0.46299999999999997,54.48,-67.79190067986994,1143.2,-26.8352,-40.95670067986994
9021,9021,2004-12,1102153563.0,vfc,0.46299999999999997,54.16,-67.98108187998818,1191.37,-23.752320000000008,-44.22876187998818
9015,9015,2005-02,1108753031.0,vfc,0.39299999999999996,59.22,-64.98965415311855,1201.59,-23.09824000000001,-41.89141415311853
9028,9028,2005-04,1112654113.0,vfc,0.39399999999999996,58.24,-65.56902157848063,1181.39,-24.391039999999997,-41.17798157848064
9020,9020,2006-08,1156149723.0,vfc,0.32799999999999996,69.53,-58.89447236180904,1297.52,-16.958720000000003,-41.93575236180905
9025,9025,2007-01,1169900555.0,vfc,0.321,74.0,-56.251847472657396,1440.13,-7.8316799999999915,-48.420167472657404
9027,9027,2007-04,1176182049.0,vfc,0.243,85.25,-49.6009459060006,1448.39,-7.303039999999994,-42.297905906000594
9017,9017,2011-11,1320335265.0,vfc,66.84,141.01,-16.636121785397588,1261.15,-19.2864,2.6502782146024124
9018,9018,2012-05,1336346373.0,vfc,56.48,148.61,-12.143068282589411,1369.58,-12.346880000000004,0.20381171741059131
9023,9023,2012-10,1350518328.0,vfc,55.59,168.86,-0.1714454626071487,1457.34,-6.7302400000000056,6.558794537392857
9016,9016,2012-11,1352876058.0,vfc,52.24,156.54,-7.454921667159335,1355.49,-13.24864,5.793718332840665
9024,9024,2012-11,1353281927.0,vfc,52.24,155.82,-7.880579367425369,1386.89,-11.239039999999996,3.3584606325746247
9026,9026,2013-01,1358955403.0,vfc,52.24,150.34,-11.120307419450192,1494.8101,-4.332153600000005,-6.788153819450188
9014,9014,2013-04,1366586111.0,vfc,35.99,169.15,0.0,1562.5,0.0,0.0
9022,9022,2013-05,1368363028.0,vfc,39.57,183.12,8.258941767661836,1626.67,4.106880000000005,4.152061767661832
9030,9030,2004-04,1080853862.0,viab,0.156,39.01,0.0,1141.8101,0.0,0.0
9034,9034,2004-06,1087684317.0,viab,0.155,37.03,-5.0756216354780745,1132.05,-0.8547918782641671,-4.220829757213909
9033,9033,2004-10,1097827945.0,viab,0.153,33.72,-13.560625480645989,1108.2,-2.9435805481139017,-10.617044932532087
9031,9031,2004-11,1101579488.0,viab,0.152,35.29,-9.536016406049725,1181.76,3.498821739271712,-13.034838145321439
9036,9036,2005-01,1106259090.0,viab,0.152,38.26,-1.9225839528326072,1167.87,2.282332237208269,-4.204916190040876
9032,9032,2005-05,1114916687.0,viab,0.231,34.62,-11.25352473724686,1143.22,0.12347937717490035,-11.37700411442176
9037,9037,2013-04,1366596863.0,viab,114.43,66.18,69.64880799794926,1562.5,36.84412145242016,32.8046865455291
9035,9035,2013-05,1367901277.0,viab,126.85,67.45,72.90438349141247,1625.96,42.401963338737346,30.50242015267514
9039,9039,2009-10,1256266635.0,vitc,0.0,10.6,31.513647642679892,1079.6,-34.58832938496308,66.10197702764296
9038,9038,2013-05,1368702658.0,vitc,0.0,8.06,0.0,1650.47,0.0,0.0
9049,9049,2004-08,1093618883.0,vlo,0.6779999999999999,65.94,229.8896865697776,1107.77,14.640380834109493,215.24930573566812
9053,9053,2004-11,1100275764.0,vlo,0.635,42.3,111.62168246741876,1184.17,22.54682810721309,89.07485436020569
9044,9044,2005-02,1109333489.0,vlo,0.635,71.16,256.00470270405486,1211.37,25.36168891648556,230.6430137875693
9058,9058,2005-03,1110143401.0,vlo,0.635,73.86,269.5124696700603,1225.3101,26.804315429990684,242.70815424006958
9055,9055,2006-02,1140431877.0,vlo,0.0,54.49,172.60674888060643,1287.24,33.21328779882025,139.39346108178614
9051,9051,2006-04,1146146290.0,vlo,0.35700000000000004,63.88,219.5837606623809,1309.72,35.53968746766016,184.0440731947208
9050,9050,2007-02,1171812872.0,vlo,0.28800000000000003,55.96,179.96097756209824,1456.8101,50.76167856773258,129.1992989943657
9042,9042,2007-10,1192507058.0,vlo,0.382,73.77,269.0622107711934,1538.53,59.2186691503674,209.843541620826
9040,9040,2008-11,1225726665.0,vlo,0.34700000000000003,19.9885,0.0,966.3,0.0,0.0
9041,9041,2008-12,1229799364.0,vlo,0.32799999999999996,22.72,13.665357580608854,904.42,-6.403808341094898,20.06916592170375
9043,9043,2008-12,1228522317.0,vlo,0.32799999999999996,16.96,-15.15121194686944,870.74,-9.889268343164645,-5.261943603704797
9056,9056,2011-09,1315027624.0,vlo,47.67,21.94,9.763113790429509,1218.89,26.139915140225614,-16.376801349796107
9045,9045,2011-11,1320468419.0,vlo,47.67,25.8,29.074217675163236,1237.9,28.10721308082378,0.9670045943394534
9057,9057,2012-01,1325961562.0,vlo,45.88,20.37,1.908597443530043,1277.3,32.18462175307876,-30.276024309548717
9047,9047,2012-03,1331264046.0,vlo,47.07,27.87,39.43017234910075,1370.87,41.867949912035606,-2.437777562934848
9054,9054,2012-07,1342587056.0,vlo,47.54,25.45,27.323210846236595,1372.78,42.06561109386319,-14.742400247626595
9052,9052,2012-08,1344876027.0,vlo,47.54,28.53,42.732070940790976,1404.11,45.30787540101417,-2.5758044602231958
9046,9046,2013-04,1365949600.0,vlo,38.96,40.91,104.667683918253,1593.37,64.89392528200352,39.77375863624947
9048,9048,2013-05,1368630323.0,vlo,38.96,39.66,98.41408810065788,1658.78,71.66304460312533,26.75104349753255
9060,9060,2004-09,1096113116.0,vmc,0.34,48.68,-6.294513955726666,1113.5601,-5.841956622838555,-0.4525573328881114
9059,9059,2004-11,1101661516.0,vmc,0.337,51.95,0.0,1182.65,0.0,0.0
9066,9066,2005-03,1110161463.0,vmc,0.302,59.65,14.821944177093348,1225.3101,3.607161882213658,11.214782294879694
9063,9063,2007-03,1173448995.0,vmc,0.261,119.05,129.16265640038498,1402.84,18.618357079440226,110.54429932094477
9070,9070,2007-05,1180361858.0,vmc,0.26899999999999996,117.33,125.85178055822905,1515.73,28.163869276624517,97.68791128160451
9062,9062,2008-01,1201250207.0,vmc,0.204,71.0,36.669874879692,1330.61,12.510886568299984,24.15898831139201
9071,9071,2008-12,1230224958.0,vmc,0.9329999999999999,65.83,26.717998075072174,871.63,-26.29856677799857,53.01656485307075
9064,9064,2011-08,1313274323.0,vmc,74.68,30.25,-41.770933589990385,1172.64,-0.8464042616158619,-40.924529328374526
9067,9067,2012-04,1333587360.0,vmc,74.25,42.5,-18.19056785370549,1398.08,18.21587113685366,-36.406438990559145
9069,9069,2012-04,1333631431.0,vmc,74.25,42.48,-18.229066410009636,1398.08,18.21587113685366,-36.4449375468633
9061,9061,2012-11,1351977982.0,vmc,75.17,46.35,-10.779595765158806,1427.59,20.711114869149775,-31.490710634308588
9068,9068,2013-04,1366835955.0,vmc,71.18,47.76,-8.065447545717044,1585.16,34.03458335094914,-42.100030896666176
9065,9065,2013-05,1369454099.0,vmc,71.77,53.75,3.464870067372468,1655.35,39.969559886695116,-36.50468981932265
9080,9080,2004-10,1097776952.0,vno,1.225,65.49,-23.866542664496627,1103.29,-29.389440000000004,5.5228973355033695
9076,9076,2005-03,1111889983.0,vno,1.23,69.61,-19.07695884677981,1171.42,-25.029119999999992,5.952161153220178
9082,9082,2006-09,1157372770.0,vno,1.348,106.29,23.56428737502907,1311.01,-16.09536,39.65964737502907
9077,9077,2007-06,1181302723.0,vno,1.8730000000000002,115.0,33.68983957219252,1507.67,-3.509119999999996,37.19895957219251
9075,9075,2008-05,1210621661.0,vno,2.128,95.53,11.055568472448273,1403.58,-10.170880000000004,21.226448472448283
9073,9073,2009-01,1231784986.0,vno,1.94,51.98,-39.57219251336899,870.26,-44.30336000000001,4.7311674866310165
9074,9074,2009-09,1253253515.0,vno,0.0,67.96,-20.995117414554763,1068.3,-31.6288,10.633682585445245
9079,9079,2011-10,1319979561.0,vno,120.55,83.11,-3.38293420134852,1284.59,-17.786240000000006,14.403305798651488
9081,9081,2012-11,1352085239.0,vno,121.3,80.94,-5.905603348058588,1417.26,-9.29536,3.3897566519414117
9072,9072,2013-04,1366579055.0,vno,131.57,86.02,0.0,1562.5,0.0,0.0
9078,9078,2013-04,1367231882.0,vno,131.57,86.66,0.7440130202278546,1593.61,1.9910399999999933,-1.2470269797721392
9088,9088,2006-04,1145712393.0,vprt,0.214,32.44,-7.945516458569819,1309.9301,4.52431716444707,-12.469833623016891
9090,9090,2007-01,1168572138.0,vprt,0.201,37.8,7.264472190692381,1430.73,14.163401769826764,-6.8989295791343865
9084,9084,2007-04,1175845423.0,vprt,0.18100000000000002,39.39,11.776390465380244,1437.77,14.72515021185257,-2.9487597464723265
9092,9092,2007-05,1178870823.0,vprt,0.158,37.145,5.405788876276961,1505.85,20.15751298644302,-14.75172411016606
9089,9089,2007-06,1181650932.0,vprt,0.158,38.7,9.818388195232693,1493.0,19.132162492120358,-9.313774296887663
9094,9094,2007-07,1184399050.0,vprt,0.158,40.48,14.86946651532348,1518.76,21.187651109532965,-6.318184594209484
9085,9085,2009-02,1234028393.0,vprt,0.08800000000000001,24.75,-29.767309875141894,832.23,-33.593195183645456,3.825885308503565
9091,9091,2009-06,1244766069.0,vprt,0.0,37.74,7.094211123723043,946.21,-24.498296402096983,31.59250752582002
9083,9083,2011-11,1320405313.0,vprt,0.0,35.24,0.0,1253.23,0.0,0.0
9093,9093,2012-11,1352043026.0,vprt,130.19,30.0,-14.8694665153235,1427.59,13.912849197673204,-28.782315712996702
9086,9086,2013-04,1366681134.0,vprt,109.82,39.98,13.450624290578872,1578.78,25.976875753054102,-12.52625146247523
9087,9087,2013-05,1368119603.0,vprt,118.25,45.1,27.979568671963676,1626.67,29.798201447459764,-1.8186327754960916
9099,9099,2004-04,1081722991.0,vrsn,0.0,17.29,-62.41304347826088,1145.2,-27.754926947437486,-34.65811653082339
9102,9102,2004-06,1088448620.0,vrsn,0.0,19.31,-58.02173913043479,1133.35,-28.502485553508805,-29.519253576925983
9104,9104,2004-12,1102573402.0,vrsn,0.0,32.79,-28.71739130434783,1189.24,-24.976658507658534,-3.7407327966892896
9101,9101,2006-05,1148804310.0,vrsn,0.0,22.6,-50.8695652173913,1272.88,-19.70021953619824,-31.16934568119306
9096,9096,2006-08,1155652375.0,vrsn,0.07400000000000001,17.88,-61.1304347826087,1285.58,-18.899038582856,-42.23139619975271
9103,9103,2006-11,1164705212.0,vrsn,0.07400000000000001,23.03,-49.93478260869565,1386.72,-12.51861010875874,-37.416172499936906
9106,9106,2007-01,1169598913.0,vrsn,0.07400000000000001,22.93,-50.15217391304348,1440.13,-9.149234146710741,-41.00293976633274
9098,9098,2007-02,1171248428.0,vrsn,0.07400000000000001,25.73,-44.06521739130434,1433.37,-9.5756895203008,-34.489527871003546
9100,9100,2007-06,1182123813.0,vrsn,0.07400000000000001,29.32,-36.26086956521739,1531.05,-3.413535542153481,-32.847334023063915
9097,9097,2009-06,1245171966.0,vrsn,0.0,18.08,-60.69565217391306,911.97,-42.468268187438504,-18.22738398647456
9105,9105,2009-06,1245340314.0,vrsn,0.0,18.54,-59.69565217391305,918.37,-42.064523455045546,-17.631128718867494
9107,9107,2011-09,1317076688.0,vrsn,0.0,29.1,-36.73913043478261,1175.38,-25.851018193747002,-10.888112241035609
9095,9095,2013-04,1366905428.0,vrsn,0.0,46.0,0.0,1585.16,0.0,0.0
9111,9111,2004-01,1075285692.0,vtr,0.0,24.13,-8.598484848484848,1128.48,-0.19192499889444767,-8.406559849590401
9119,9119,2004-09,1094595347.0,vtr,6.57,27.65,4.7348484848484835,1116.27,-1.2718347853005003,6.006683270148986
9108,9108,2004-10,1097403442.0,vtr,6.57,26.4,0.0,1130.65,0.0,0.0
9118,9118,2005-02,1108192660.0,vtr,6.559,26.62,0.8333333333333425,1191.99,5.425197895016134,-4.591864561682791
9112,9112,2005-04,1113395071.0,vtr,5.2620000000000005,25.56,-3.1818181818181817,1173.79,3.8155043559014614,-6.9973225377196435
9113,9113,2005-09,1126027685.0,vtr,2.7969999999999997,32.15,21.78030303030303,1233.39,9.086808473002256,12.693494557300776
9115,9115,2006-11,1162327635.0,vtr,2.897,38.98,47.65151515151515,1367.8101,20.97555388493343,26.675961266581716
9110,9110,2007-03,1174399936.0,vtr,3.281,43.32,64.0909090909091,1410.9399,24.79015610489541,39.30075298601368
9116,9116,2007-04,1175801612.0,vtr,3.281,42.4,60.60606060606061,1443.76,27.692920001768886,32.91314060429173
9114,9114,2010-09,1285407613.0,vtr,106.81,52.21,97.76515151515152,1134.28,0.32105426082340965,97.44409725432811
9109,9109,2013-04,1366580190.0,vtr,90.82,79.05,199.4318181818182,1562.5,38.19484367399282,161.23697450782538
9117,9117,2013-04,1367332147.0,vtr,90.36,79.12,199.6969696969697,1597.5699,41.29659045681686,158.4003792401529
9145,9145,2003-10,1065128753.0,vz,1.43,33.28,-8.721886999451453,1029.85,-16.740102351828362,8.018215352376906
9152,9152,2003-12,1070881501.0,vz,1.294,33.32,-8.612177729018104,1069.3,-13.550702961411915,4.938525232393811
9132,9132,2004-04,1081946598.0,vz,1.3559999999999999,37.2,2.0296215030170104,1128.17,-8.791262096676396,10.820883599693406
9129,9129,2004-06,1088450062.0,vz,1.327,35.96,-1.3713658804168951,1133.35,-8.372476574690168,7.001110694273272
9148,9148,2004-12,1102564650.0,vz,1.1520000000000001,41.35,13.411958310477235,1189.24,-3.8539586550355382,17.265916965512776
9128,9128,2005-01,1105912382.0,vz,1.1520000000000001,36.84,1.0422380691168474,1184.52,-4.235554729123388,5.277792798240236
9138,9138,2005-02,1109333148.0,vz,1.045,35.96,-1.3713658804168951,1211.37,-2.06482282461943,0.6934569442025349
9143,9143,2005-04,1112549588.0,vz,1.045,35.19,-3.4832693362589215,1180.59,-4.553281968777045,1.0700126325181245
9150,9150,2005-05,1117218842.0,vz,1.032,35.46,-2.7427317608337902,1198.78,-3.082681844273237,0.3399500834394473
9149,9149,2006-02,1140357429.0,vz,0.983,34.78,-4.607789358200766,1289.38,4.242022459192667,-8.849811817393434
9141,9141,2006-04,1146123577.0,vz,0.983,33.08,-9.270433351618218,1309.72,5.886442829308513,-15.156876180926734
9125,9125,2006-06,1150521169.0,vz,0.9620000000000001,32.54,-10.751508502468463,1230.04,-0.5554163196999068,-10.196092182768558
9147,9147,2007-03,1173632899.0,vz,0.7490000000000001,36.45,-0.027427317608332447,1401.89,13.338076335384144,-13.365503652992475
9122,9122,2007-04,1177828735.0,vz,0.7490000000000001,37.89,3.9221064179923193,1494.25,20.805070700374312,-16.88296428238199
9127,9127,2007-05,1180442954.0,vz,0.711,42.89,17.635765222161268,1518.11,22.734071193538718,-5.0983059713774495
9137,9137,2007-05,1178052255.0,vz,0.7490000000000001,38.51,5.6226001097092615,1495.92,20.940084565570654,-15.317484455861392
9126,9126,2007-06,1183112291.0,vz,0.711,41.11,12.753702687877126,1503.35,21.540774995755534,-8.787072307878416
9142,9142,2007-07,1183464089.0,vz,0.711,41.84,14.755896873285794,1524.87,23.280594384393353,-8.524697511107552
9134,9134,2007-10,1193229358.0,vz,0.653,43.77,20.04936917169501,1515.88,22.553783217857408,-2.5044140461623923
9136,9136,2008-01,1201090071.0,vz,0.633,36.6,0.3839824465167322,1338.6,8.221293384320589,-7.837310937803857
9144,9144,2008-11,1225643624.0,vz,0.879,29.67,-18.623148656061435,954.09,-22.865042727441768,4.241894071380337
9133,9133,2008-12,1229782218.0,vz,0.879,33.19,-8.968732857926504,904.42,-26.880694634209448,17.91196177628295
9131,9131,2011-04,1303750146.0,vz,60.74,36.99,1.4536478332419118,1335.25,7.950457187669267,-6.496809354427353
9130,9130,2011-09,1314961419.0,vz,59.51,35.73,-2.0021941854086784,1173.97,-5.088486632010417,3.086292446601739
9120,9120,2011-11,1321666949.0,vz,62.75,36.46,0.0,1236.91,0.0,0.0
9123,9123,2012-01,1325412914.0,vz,62.75,40.12,10.038398244651665,1263.02,2.1109054013630657,7.927492843288598
9146,9146,2012-03,1332547359.0,vz,64.2,39.42,8.118486012068022,1402.89,13.418922961250212,-5.30043694918219
9124,9124,2012-04,1335055433.0,vz,64.2,38.73,6.226001097092693,1376.92,11.319336087508384,-5.093334990415694
9139,9139,2012-06,1340210779.0,vz,58.35,43.3,18.760285244103123,1355.6899,9.602954135709146,9.15733110839397
9121,9121,2012-10,1351101081.0,vz,57.0,44.23,21.311025781678538,1408.75,13.892684188825374,7.418341592853169
9135,9135,2013-02,1360129333.0,vz,60.78,44.56,22.216127262753712,1512.12,22.24979990460096,-0.03367264184725372
9151,9151,2013-04,1366854369.0,vz,60.38,51.8,42.07350521119033,1585.16,28.15483745785869,13.918667753331635
9140,9140,2013-09,1378415951.0,vz,57.08,46.64,27.92100932528799,1655.17,33.814909734742216,-5.893900409454229
9173,9173,2004-01,1074157363.0,wag,0.0,34.67,4.80652962515116,1132.05,-11.371643310107258,16.178172935258416
